"UHRSWORK","INCWAGE","region","education_level","age","gender","race_group"
40,150000,"West","Above_Bachelor",43,"Male","White"
35,47000,"Northeast","High_School",36,"Male","White"
20,7200,"West","Above_Bachelor",44,"Female","Other"
40,60000,"Midwest","High_School",41,"Female","White"
40,45000,"Midwest","High_School",54,"Male","White"
40,80000,"Northeast","Bachelor",58,"Female","White"
35,66000,"West","Above_Bachelor",58,"Female","White"
4,1000,"South","High_School",33,"Male","Black"
34,55000,"West","Bachelor",30,"Female","White"
50,140000,"West","Bachelor",61,"Male","Black"
21,11000,"South","High_School",28,"Female","Other"
40,30000,"South","High_School",30,"Male","Other"
35,40000,"Northeast","Above_Bachelor",46,"Female","White"
50,54000,"West","Bachelor",50,"Female","Asian"
45,92000,"South","Bachelor",35,"Male","White"
50,75000,"West","Above_Bachelor",44,"Female","White"
40,25700,"South","Bachelor",28,"Male","White"
40,15000,"Midwest","Some_College",40,"Female","White"
40,135000,"Northeast","Below_High_School",31,"Female","White"
40,35000,"West","High_School",63,"Male","Other"
45,380000,"South","Above_Bachelor",56,"Female","White"
36,31500,"Northeast","Some_College",30,"Female","Black"
40,2000,"Northeast","Some_College",31,"Female","Other"
40,120000,"Midwest","Some_College",60,"Male","White"
40,50000,"South","Bachelor",34,"Male","White"
60,130000,"Midwest","Bachelor",53,"Female","White"
45,88000,"Midwest","Bachelor",27,"Female","White"
60,65000,"South","Some_College",28,"Female","White"
40,41000,"West","High_School",32,"Male","Other"
45,65000,"West","Bachelor",43,"Male","Other"
30,104000,"Midwest","Bachelor",41,"Female","White"
45,160000,"West","Above_Bachelor",39,"Female","White"
25,200,"Northeast","Below_High_School",22,"Female","White"
90,44600,"South","High_School",55,"Female","White"
50,150000,"West","Bachelor",44,"Male","White"
40,50000,"South","Above_Bachelor",46,"Female","Black"
45,56000,"Midwest","High_School",60,"Male","White"
50,212000,"Midwest","Above_Bachelor",49,"Male","Asian"
40,65000,"South","Some_College",37,"Female","White"
37,53000,"South","Bachelor",60,"Male","White"
40,10000,"West","Some_College",47,"Male","White"
60,130000,"West","Above_Bachelor",63,"Female","White"
40,20000,"Midwest","High_School",63,"Male","Asian"
50,109000,"South","Bachelor",44,"Female","White"
35,58000,"Northeast","Bachelor",35,"Female","White"
72,90000,"Midwest","Some_College",46,"Male","White"
40,93000,"West","Bachelor",64,"Female","White"
50,10000,"South","High_School",43,"Female","White"
40,26000,"Northeast","High_School",49,"Female","Other"
40,69000,"West","Below_High_School",50,"Male","Other"
60,26000,"South","Some_College",22,"Male","White"
21,14700,"Midwest","High_School",64,"Female","White"
20,8000,"South","High_School",19,"Female","Other"
40,46000,"West","High_School",42,"Female","Other"
35,20000,"West","High_School",19,"Male","White"
40,62000,"South","Bachelor",55,"Male","White"
35,25000,"Midwest","High_School",22,"Male","Other"
40,60000,"South","Above_Bachelor",47,"Female","White"
50,26000,"West","High_School",20,"Male","White"
40,36000,"South","High_School",30,"Male","White"
60,250000,"West","Above_Bachelor",52,"Female","Asian"
10,5000,"West","High_School",18,"Female","Other"
45,65000,"Northeast","Bachelor",26,"Female","White"
40,40000,"West","Some_College",46,"Male","Other"
40,34400,"Midwest","High_School",35,"Female","White"
50,180000,"Midwest","Bachelor",40,"Male","Asian"
40,40000,"Northeast","High_School",59,"Female","White"
40,40000,"Midwest","High_School",24,"Male","White"
50,136000,"South","Bachelor",44,"Female","Black"
35,15000,"South","High_School",30,"Male","Black"
40,40000,"West","Below_High_School",44,"Male","Other"
45,56000,"South","Bachelor",26,"Female","Black"
25,20000,"West","Some_College",27,"Male","White"
40,150000,"West","Bachelor",38,"Female","Asian"
40,59000,"South","Bachelor",62,"Female","White"
40,110000,"Midwest","High_School",58,"Male","White"
40,32000,"West","Some_College",62,"Male","White"
60,140000,"West","Bachelor",57,"Male","White"
30,8000,"West","High_School",25,"Male","White"
15,3000,"South","Some_College",21,"Female","White"
40,130000,"West","Bachelor",28,"Male","Asian"
40,85000,"Northeast","Some_College",54,"Male","Other"
40,120000,"South","High_School",34,"Male","White"
40,23000,"Northeast","High_School",56,"Female","Other"
40,130000,"West","Above_Bachelor",27,"Male","Asian"
40,75000,"South","Bachelor",28,"Male","White"
40,40600,"West","High_School",20,"Female","Asian"
37,55000,"Northeast","Above_Bachelor",25,"Female","Asian"
48,56000,"South","Some_College",38,"Male","White"
40,50000,"West","Some_College",33,"Male","White"
40,87000,"Northeast","Bachelor",24,"Female","White"
40,80000,"Northeast","Above_Bachelor",43,"Female","Other"
40,55000,"Northeast","High_School",30,"Male","White"
31,15000,"West","High_School",26,"Male","Other"
40,38000,"West","Some_College",18,"Female","Other"
40,71000,"Northeast","Some_College",61,"Female","White"
40,130000,"Northeast","Some_College",40,"Male","White"
75,22000,"South","High_School",18,"Male","Other"
55,50000,"South","High_School",50,"Male","White"
40,55000,"Northeast","Some_College",25,"Male","White"
40,80000,"Midwest","Bachelor",40,"Female","Black"
45,100000,"West","Bachelor",40,"Male","White"
40,15000,"West","Some_College",41,"Female","White"
85,160000,"Northeast","Some_College",41,"Male","White"
40,52000,"Northeast","Some_College",28,"Male","White"
40,3500,"Midwest","High_School",23,"Male","White"
40,40000,"Northeast","Bachelor",27,"Female","Asian"
40,150000,"West","Bachelor",42,"Male","Other"
40,9500,"West","Bachelor",20,"Female","White"
40,60000,"Northeast","High_School",25,"Male","Other"
12,5000,"Midwest","Some_College",65,"Female","White"
52,65000,"West","Bachelor",62,"Female","White"
20,7000,"West","Some_College",19,"Female","White"
50,15000,"South","High_School",58,"Male","White"
25,30000,"Northeast","High_School",50,"Male","Other"
40,65000,"Northeast","Bachelor",51,"Male","Other"
60,35000,"South","High_School",21,"Female","Black"
40,33000,"South","High_School",22,"Male","Black"
10,27700,"Northeast","Above_Bachelor",41,"Male","White"
41,75000,"West","Above_Bachelor",53,"Female","White"
40,99000,"West","Bachelor",30,"Male","Asian"
50,60000,"South","Some_College",29,"Male","White"
52,345000,"South","Above_Bachelor",50,"Male","Black"
40,38400,"Northeast","High_School",63,"Male","White"
55,33300,"West","High_School",23,"Male","White"
24,12000,"South","Bachelor",61,"Female","Black"
40,98000,"Northeast","Bachelor",53,"Male","Asian"
60,122000,"Northeast","Some_College",34,"Male","White"
50,400000,"Northeast","Bachelor",47,"Male","White"
45,155000,"Northeast","Above_Bachelor",36,"Male","White"
42,200000,"West","Some_College",49,"Female","White"
40,105000,"Midwest","Above_Bachelor",44,"Male","White"
40,105000,"West","High_School",42,"Male","White"
40,30000,"Northeast","High_School",24,"Male","White"
40,70000,"Northeast","Bachelor",63,"Male","White"
35,43000,"South","Bachelor",56,"Female","Asian"
37,24000,"Midwest","Above_Bachelor",49,"Female","White"
40,20000,"West","Some_College",38,"Female","White"
40,75000,"Northeast","Some_College",53,"Female","White"
40,165000,"West","Bachelor",39,"Male","White"
50,195000,"West","Above_Bachelor",42,"Female","White"
40,46000,"Midwest","High_School",43,"Female","White"
50,220000,"Northeast","Above_Bachelor",55,"Male","White"
40,90000,"Midwest","Bachelor",39,"Female","White"
40,24000,"South","Bachelor",27,"Male","Other"
40,50000,"Northeast","High_School",32,"Male","Black"
42,64000,"Midwest","High_School",56,"Male","White"
40,94000,"Midwest","High_School",52,"Male","Black"
40,74000,"Midwest","Above_Bachelor",43,"Female","Black"
40,125000,"South","Bachelor",30,"Male","White"
8,5000,"West","Some_College",34,"Male","Asian"
40,95000,"South","Above_Bachelor",46,"Male","White"
45,60000,"Northeast","Bachelor",25,"Female","White"
52,28000,"South","High_School",24,"Male","White"
20,21000,"Midwest","High_School",33,"Female","White"
40,78000,"West","Bachelor",61,"Male","Other"
80,67000,"West","High_School",47,"Female","Other"
40,260000,"West","Bachelor",55,"Male","Asian"
40,64000,"West","Some_College",31,"Male","Other"
40,90000,"Midwest","Some_College",38,"Male","White"
20,20000,"Northeast","High_School",65,"Female","White"
16,39000,"West","Bachelor",24,"Male","White"
50,120000,"Midwest","Bachelor",47,"Male","White"
40,35000,"West","High_School",64,"Female","Other"
50,35000,"West","Below_High_School",59,"Female","Other"
45,53000,"Midwest","Bachelor",24,"Male","White"
40,72000,"South","High_School",46,"Male","White"
40,242000,"South","Some_College",62,"Male","White"
40,54000,"Midwest","Above_Bachelor",32,"Female","White"
40,4500,"South","Below_High_School",27,"Male","White"
45,50000,"Midwest","Bachelor",38,"Male","White"
38,30000,"West","Bachelor",28,"Female","Other"
40,40000,"West","High_School",21,"Female","Other"
50,68000,"Northeast","Some_College",46,"Female","White"
6,6000,"South","Some_College",27,"Male","White"
40,42000,"Northeast","Above_Bachelor",65,"Male","Black"
50,66000,"Northeast","Bachelor",41,"Male","Asian"
35,24000,"South","High_School",43,"Female","Black"
40,58000,"South","High_School",51,"Male","Black"
40,37400,"South","Some_College",29,"Female","White"
40,30000,"Midwest","Some_College",28,"Female","Black"
25,13500,"Midwest","Below_High_School",65,"Female","White"
8,1000,"Northeast","High_School",19,"Male","Black"
50,65000,"West","Bachelor",65,"Male","White"
80,36300,"West","Some_College",23,"Female","White"
10,4300,"Northeast","High_School",19,"Female","Other"
40,105000,"Midwest","Some_College",49,"Male","Other"
50,95000,"South","Some_College",56,"Male","White"
3,5200,"South","High_School",44,"Female","White"
40,89000,"South","Bachelor",32,"Male","White"
45,46600,"Midwest","High_School",42,"Male","White"
50,50000,"Midwest","High_School",57,"Female","White"
18,12000,"Northeast","High_School",18,"Female","White"
40,54000,"Northeast","Above_Bachelor",32,"Male","Asian"
40,35000,"Midwest","High_School",58,"Female","White"
40,48000,"Midwest","Above_Bachelor",37,"Female","White"
60,559000,"West","High_School",43,"Male","White"
35,30000,"Midwest","High_School",24,"Male","White"
40,45000,"South","Above_Bachelor",35,"Male","Other"
40,27000,"Midwest","Bachelor",55,"Male","White"
45,25000,"South","Some_College",38,"Female","Other"
50,133000,"Northeast","High_School",28,"Male","Other"
70,22000,"West","Some_College",24,"Male","White"
40,45900,"Midwest","High_School",54,"Female","White"
40,90000,"Midwest","Above_Bachelor",64,"Female","White"
40,28000,"South","High_School",26,"Male","White"
20,9000,"Northeast","Bachelor",51,"Female","Other"
10,2500,"Northeast","Some_College",19,"Female","Black"
40,20000,"South","High_School",56,"Female","White"
40,89000,"Northeast","Bachelor",45,"Female","Other"
40,40000,"Midwest","Some_College",51,"Female","Black"
40,108000,"Northeast","Bachelor",57,"Male","White"
40,120000,"West","Bachelor",47,"Male","White"
40,40000,"West","High_School",59,"Female","White"
40,110000,"Northeast","Bachelor",55,"Male","White"
30,50000,"West","Some_College",46,"Female","White"
30,42000,"South","High_School",55,"Female","Other"
40,170000,"Northeast","Bachelor",27,"Male","White"
12,30000,"Northeast","High_School",42,"Female","Asian"
40,30000,"South","High_School",24,"Male","White"
40,52000,"Northeast","Below_High_School",36,"Male","White"
40,235000,"Northeast","Above_Bachelor",34,"Female","Asian"
40,22600,"South","Some_College",43,"Male","Black"
8,3500,"West","Above_Bachelor",61,"Female","White"
40,85000,"South","Bachelor",63,"Female","White"
40,7800,"South","Some_College",51,"Female","Black"
40,75000,"West","Above_Bachelor",29,"Male","Asian"
24,70000,"West","Above_Bachelor",46,"Female","White"
50,58000,"South","Some_College",45,"Male","White"
50,103000,"South","High_School",50,"Male","White"
40,52000,"West","Some_College",52,"Female","White"
55,140000,"Northeast","High_School",57,"Male","White"
40,57000,"Midwest","Bachelor",42,"Female","White"
40,80000,"West","Above_Bachelor",35,"Male","White"
40,116000,"Northeast","High_School",39,"Female","White"
44,125000,"Midwest","Bachelor",50,"Male","White"
40,70000,"South","Bachelor",33,"Male","White"
35,88000,"Northeast","High_School",54,"Male","White"
40,106000,"South","Some_College",37,"Male","White"
40,46000,"West","Some_College",23,"Female","White"
20,4300,"South","High_School",65,"Female","White"
40,50000,"South","Below_High_School",61,"Female","White"
40,8700,"Midwest","High_School",19,"Male","White"
60,170000,"Midwest","Above_Bachelor",46,"Male","White"
40,90000,"Northeast","Bachelor",29,"Male","White"
30,5000,"South","Bachelor",62,"Female","Other"
20,4500,"West","High_School",21,"Male","White"
40,28000,"Northeast","High_School",54,"Female","White"
40,68000,"South","High_School",56,"Male","Black"
40,102000,"West","Above_Bachelor",42,"Male","White"
40,80000,"West","Bachelor",58,"Female","Asian"
30,30000,"West","Some_College",18,"Female","Other"
32,12000,"West","High_School",43,"Female","Other"
35,36000,"West","High_School",53,"Female","White"
35,52000,"Northeast","High_School",61,"Female","White"
40,35000,"South","High_School",40,"Male","White"
45,50000,"South","High_School",51,"Male","White"
40,108000,"South","Some_College",26,"Male","White"
21,30300,"Northeast","High_School",65,"Female","Other"
20,13000,"South","Some_College",57,"Female","Black"
40,60000,"Midwest","Above_Bachelor",41,"Male","White"
40,130000,"West","Bachelor",26,"Male","White"
24,65000,"West","Some_College",37,"Female","White"
40,160000,"South","Above_Bachelor",40,"Male","White"
32,20000,"West","Some_College",34,"Female","Other"
35,87000,"Northeast","Bachelor",48,"Female","White"
40,100000,"South","Bachelor",48,"Male","Asian"
40,50000,"Midwest","High_School",56,"Female","White"
40,110000,"South","Bachelor",50,"Male","White"
40,42000,"South","High_School",25,"Male","White"
40,63000,"South","Some_College",28,"Male","White"
40,158000,"West","Bachelor",42,"Female","Asian"
40,50000,"Northeast","Above_Bachelor",54,"Female","White"
40,73000,"South","Bachelor",33,"Female","Other"
40,25000,"South","Below_High_School",34,"Female","Other"
10,5000,"West","Bachelor",55,"Male","White"
40,43000,"Midwest","Bachelor",30,"Female","White"
40,95000,"West","Above_Bachelor",50,"Male","White"
40,160000,"Northeast","Above_Bachelor",47,"Male","Asian"
40,63000,"Midwest","Bachelor",40,"Female","White"
30,50000,"South","High_School",40,"Male","White"
45,14400,"West","Bachelor",28,"Male","White"
40,110000,"Northeast","High_School",46,"Female","Other"
24,18000,"Northeast","Above_Bachelor",65,"Male","White"
40,400000,"Northeast","Above_Bachelor",49,"Female","White"
40,150000,"South","Bachelor",38,"Male","White"
40,40000,"South","Some_College",30,"Female","White"
40,25000,"West","High_School",45,"Male","White"
40,15000,"West","Below_High_School",62,"Female","Other"
40,56000,"West","Some_College",52,"Male","Other"
8,35500,"West","Above_Bachelor",40,"Female","Black"
40,37000,"Midwest","Bachelor",25,"Male","White"
40,81000,"Midwest","Above_Bachelor",59,"Female","White"
20,150000,"West","Bachelor",65,"Male","White"
36,78000,"Northeast","Above_Bachelor",53,"Female","Black"
40,20000,"South","Bachelor",27,"Male","White"
40,160000,"West","Bachelor",49,"Male","Asian"
40,110000,"West","High_School",29,"Male","Other"
45,100000,"South","Some_College",60,"Female","White"
40,30000,"Northeast","High_School",19,"Female","White"
36,23000,"South","Some_College",20,"Female","Other"
40,120000,"South","Above_Bachelor",49,"Female","Other"
60,47000,"Midwest","High_School",29,"Male","Black"
15,10000,"South","High_School",49,"Female","Asian"
65,68000,"South","Below_High_School",56,"Male","White"
32,55000,"Northeast","Some_College",36,"Female","Other"
40,86000,"South","Bachelor",24,"Male","White"
38,38000,"Northeast","High_School",59,"Female","White"
40,45000,"South","Some_College",60,"Female","Black"
48,110000,"South","High_School",29,"Male","White"
40,34000,"West","High_School",64,"Female","White"
40,52000,"South","Above_Bachelor",62,"Female","White"
40,42000,"Midwest","High_School",24,"Male","White"
40,35000,"West","High_School",34,"Female","Other"
40,30000,"Midwest","Some_College",37,"Male","White"
8,7000,"West","High_School",21,"Male","Black"
50,55000,"West","Above_Bachelor",42,"Female","White"
23,11000,"Northeast","High_School",19,"Male","White"
16,10800,"Northeast","Bachelor",44,"Male","White"
40,80000,"South","Bachelor",53,"Female","Other"
20,6400,"Midwest","High_School",20,"Female","Black"
42,60000,"West","Some_College",40,"Male","White"
40,82000,"Northeast","Some_College",59,"Male","White"
40,36000,"South","Bachelor",47,"Female","White"
40,72000,"West","Above_Bachelor",41,"Female","White"
40,50000,"Northeast","Bachelor",53,"Female","White"
40,50000,"Midwest","High_School",60,"Male","White"
40,60000,"South","Bachelor",38,"Female","Other"
40,42000,"Midwest","Bachelor",48,"Female","White"
40,129000,"South","Bachelor",46,"Male","White"
20,15000,"West","High_School",55,"Female","White"
35,275000,"Northeast","Above_Bachelor",39,"Male","White"
42,135000,"South","Some_College",51,"Male","White"
40,77000,"Northeast","Above_Bachelor",42,"Male","Asian"
40,30000,"South","High_School",20,"Male","Other"
24,25000,"Northeast","Above_Bachelor",37,"Female","White"
40,90000,"South","Some_College",63,"Male","Asian"
50,52000,"West","Some_College",45,"Male","White"
50,96000,"South","Some_College",43,"Male","White"
40,41600,"Midwest","High_School",56,"Female","White"
90,94000,"South","Above_Bachelor",44,"Male","Black"
40,52000,"West","High_School",19,"Female","White"
20,5000,"South","Above_Bachelor",56,"Female","Other"
40,97000,"Midwest","Some_College",41,"Male","Asian"
40,2000,"South","Bachelor",23,"Male","White"
35,36400,"Midwest","High_School",35,"Female","White"
40,30000,"West","Below_High_School",48,"Male","Other"
80,25000,"South","High_School",18,"Male","White"
30,3000,"West","High_School",23,"Male","White"
40,62000,"Midwest","High_School",63,"Male","White"
40,35000,"South","Above_Bachelor",58,"Female","White"
32,60000,"West","Bachelor",31,"Female","White"
24,10400,"South","Bachelor",33,"Female","White"
45,75000,"Midwest","Above_Bachelor",54,"Female","White"
55,150000,"West","Bachelor",40,"Female","White"
32,92000,"Midwest","Bachelor",47,"Female","White"
55,30000,"South","High_School",24,"Male","White"
50,73000,"Northeast","Bachelor",40,"Female","White"
40,40000,"Northeast","Some_College",25,"Female","White"
40,28400,"Midwest","Some_College",26,"Female","White"
40,110000,"West","Bachelor",29,"Male","White"
40,30000,"South","High_School",35,"Male","White"
50,92000,"Northeast","Some_College",52,"Female","White"
12,4000,"Midwest","Below_High_School",18,"Female","White"
50,90000,"Northeast","Above_Bachelor",49,"Male","Asian"
40,38200,"Northeast","Bachelor",28,"Female","Other"
44,66000,"Midwest","High_School",35,"Male","White"
30,26000,"West","Some_College",41,"Female","Other"
40,30000,"South","Some_College",55,"Female","White"
40,209000,"Midwest","Some_College",49,"Female","White"
30,42000,"West","Bachelor",40,"Male","Other"
40,30000,"West","Some_College",27,"Male","Other"
40,43500,"South","Bachelor",26,"Female","White"
40,48000,"South","Bachelor",25,"Female","Black"
40,536000,"West","Above_Bachelor",45,"Male","White"
60,30000,"South","High_School",32,"Male","White"
40,66000,"West","Bachelor",44,"Female","Asian"
45,67000,"Midwest","Bachelor",43,"Female","White"
40,29500,"Midwest","High_School",48,"Female","White"
5,1300,"West","Some_College",21,"Female","White"
30,18000,"Midwest","Some_College",33,"Female","White"
32,20000,"South","Bachelor",32,"Female","Black"
30,23000,"South","Some_College",20,"Female","White"
55,68000,"West","Above_Bachelor",30,"Female","Asian"
20,18000,"Midwest","Some_College",65,"Female","White"
50,58000,"Northeast","Bachelor",48,"Male","White"
20,10000,"South","High_School",30,"Female","Other"
40,140000,"Midwest","Above_Bachelor",29,"Female","White"
40,10500,"Midwest","High_School",39,"Female","Black"
20,8000,"West","High_School",52,"Female","Asian"
36,4000,"Midwest","Bachelor",35,"Female","Asian"
41,35000,"Northeast","High_School",33,"Female","White"
60,80000,"Northeast","Some_College",56,"Female","Other"
20,600,"West","Some_College",26,"Female","Other"
40,45000,"Northeast","High_School",58,"Male","Other"
40,42000,"Northeast","Bachelor",60,"Female","White"
35,26000,"South","Below_High_School",56,"Male","Other"
40,50000,"West","Above_Bachelor",34,"Male","White"
40,75000,"Midwest","High_School",65,"Male","White"
30,30000,"South","High_School",49,"Male","Other"
40,10000,"West","High_School",26,"Female","Other"
21,11100,"Midwest","Bachelor",38,"Female","Asian"
30,25000,"South","Bachelor",51,"Female","White"
40,56000,"South","Bachelor",55,"Male","Black"
40,52000,"South","Bachelor",26,"Female","Black"
55,216000,"South","Above_Bachelor",43,"Female","Black"
38,225000,"Northeast","Above_Bachelor",53,"Female","White"
35,14000,"West","Bachelor",61,"Male","White"
3,200,"West","Some_College",19,"Female","Asian"
40,75000,"South","Bachelor",40,"Male","White"
40,25000,"South","Some_College",65,"Female","White"
50,115000,"Northeast","Above_Bachelor",31,"Female","White"
45,75000,"Northeast","High_School",61,"Male","White"
40,108000,"Northeast","Above_Bachelor",58,"Male","White"
40,34000,"South","High_School",37,"Female","White"
40,30000,"Northeast","Bachelor",35,"Male","White"
40,48300,"Northeast","Bachelor",32,"Male","White"
40,114000,"Northeast","High_School",29,"Male","Asian"
40,13700,"South","Below_High_School",20,"Male","White"
40,220000,"West","Bachelor",35,"Male","White"
55,65000,"Northeast","High_School",55,"Male","White"
40,155000,"Midwest","Some_College",50,"Male","White"
40,25000,"West","Below_High_School",59,"Male","Other"
40,52000,"West","Above_Bachelor",40,"Male","Other"
35,7200,"Northeast","Some_College",61,"Female","Black"
40,52000,"West","High_School",35,"Male","Other"
32,26700,"West","Bachelor",33,"Female","Other"
29,26000,"Northeast","High_School",49,"Female","White"
50,48000,"South","Some_College",28,"Male","White"
33,53000,"West","Some_College",46,"Male","White"
45,566000,"Northeast","Above_Bachelor",52,"Female","White"
60,126000,"Midwest","Above_Bachelor",32,"Male","White"
40,52000,"West","Some_College",29,"Female","Other"
60,55000,"South","Bachelor",55,"Male","White"
40,51000,"South","Bachelor",53,"Male","White"
60,75000,"West","Above_Bachelor",43,"Male","Other"
40,110000,"West","High_School",47,"Male","White"
24,68000,"South","Above_Bachelor",40,"Female","Black"
3,2800,"West","High_School",38,"Female","White"
40,30000,"Midwest","High_School",60,"Female","White"
32,28000,"Midwest","Some_College",34,"Male","White"
40,55000,"Northeast","High_School",41,"Female","White"
24,25000,"West","High_School",22,"Female","Other"
44,135000,"Midwest","Bachelor",46,"Male","White"
30,36000,"West","Some_College",49,"Male","White"
37,54000,"South","Above_Bachelor",32,"Male","White"
40,85000,"Northeast","Bachelor",39,"Male","White"
40,97000,"Midwest","Bachelor",28,"Female","White"
40,52000,"West","Above_Bachelor",28,"Male","Asian"
40,68000,"South","Above_Bachelor",45,"Male","White"
40,65000,"Midwest","Some_College",33,"Male","White"
25,8500,"Midwest","High_School",20,"Female","White"
36,70000,"Northeast","Bachelor",31,"Female","White"
40,28800,"West","Below_High_School",35,"Male","Other"
36,48000,"Northeast","Some_College",47,"Male","Other"
40,40000,"South","Some_College",26,"Female","Black"
70,38000,"West","Above_Bachelor",38,"Female","White"
40,50000,"Midwest","Bachelor",36,"Female","White"
40,42000,"West","Bachelor",28,"Male","White"
40,65000,"South","Bachelor",26,"Female","White"
40,45000,"Midwest","High_School",25,"Female","Other"
40,100000,"Northeast","Bachelor",63,"Male","Black"
40,40500,"South","Bachelor",41,"Female","White"
40,56000,"South","Some_College",37,"Female","White"
40,33000,"Midwest","High_School",31,"Female","White"
35,10000,"South","Below_High_School",61,"Female","Other"
40,28000,"Midwest","High_School",52,"Male","Black"
45,105000,"South","Bachelor",33,"Female","White"
30,20000,"West","High_School",36,"Female","Other"
25,1500,"Northeast","Above_Bachelor",59,"Female","White"
45,37100,"Northeast","Some_College",32,"Female","Black"
40,140000,"Northeast","Above_Bachelor",54,"Male","White"
26,20000,"South","High_School",18,"Male","White"
40,85000,"Northeast","High_School",59,"Female","White"
40,85000,"Northeast","Above_Bachelor",30,"Male","White"
50,78000,"South","Bachelor",26,"Female","White"
40,62000,"Midwest","High_School",54,"Male","White"
30,18000,"West","Bachelor",53,"Female","White"
50,100000,"Northeast","Above_Bachelor",39,"Male","Asian"
40,100000,"South","High_School",46,"Male","White"
40,29000,"South","Some_College",42,"Female","White"
16,50000,"West","High_School",40,"Male","White"
35,40000,"Midwest","High_School",27,"Female","White"
45,47000,"South","Some_College",33,"Male","White"
50,114000,"Northeast","Bachelor",38,"Male","Asian"
50,30000,"South","High_School",29,"Female","Other"
40,8000,"South","High_School",21,"Female","Other"
40,275000,"South","High_School",57,"Male","White"
40,13000,"Northeast","High_School",18,"Male","White"
40,6000,"South","Above_Bachelor",52,"Female","Black"
40,36900,"West","Some_College",42,"Female","White"
40,120000,"West","Above_Bachelor",30,"Male","Asian"
36,85000,"Northeast","High_School",58,"Female","White"
40,150000,"West","High_School",30,"Male","Other"
40,300000,"Midwest","Bachelor",49,"Male","White"
40,170000,"West","Above_Bachelor",36,"Female","Asian"
40,130000,"West","Bachelor",60,"Female","White"
80,115000,"West","Above_Bachelor",33,"Female","White"
50,78000,"South","High_School",50,"Female","White"
40,97000,"South","Bachelor",51,"Female","White"
40,78000,"Midwest","Above_Bachelor",31,"Female","White"
45,125000,"Midwest","Bachelor",23,"Male","Other"
55,35000,"South","High_School",36,"Female","White"
40,22500,"South","High_School",48,"Female","Asian"
42,131000,"Northeast","Above_Bachelor",47,"Male","White"
45,85000,"West","Some_College",51,"Female","White"
32,60000,"Midwest","Above_Bachelor",65,"Female","White"
40,120000,"West","Below_High_School",61,"Male","White"
20,15000,"Midwest","Below_High_School",40,"Female","Other"
40,44000,"West","High_School",45,"Female","Other"
40,77000,"West","Above_Bachelor",37,"Male","Other"
45,59000,"Northeast","High_School",64,"Female","White"
40,96000,"West","High_School",35,"Male","Other"
40,90000,"Northeast","Bachelor",35,"Female","Other"
40,75000,"Northeast","Above_Bachelor",59,"Male","White"
40,75000,"Northeast","Bachelor",57,"Male","White"
40,90000,"South","Bachelor",48,"Male","Asian"
35,24000,"Northeast","High_School",46,"Female","Other"
40,56000,"South","Above_Bachelor",40,"Male","White"
36,60000,"Midwest","Bachelor",28,"Female","Black"
40,13900,"West","Bachelor",42,"Female","Asian"
40,56000,"West","Bachelor",45,"Male","Black"
40,38000,"West","Below_High_School",23,"Female","Other"
50,55000,"South","Above_Bachelor",48,"Female","White"
40,48000,"West","Some_College",37,"Female","Black"
50,50000,"West","Some_College",27,"Male","Asian"
40,24000,"South","High_School",25,"Female","Other"
24,150000,"South","Above_Bachelor",57,"Female","White"
12,8000,"West","Below_High_School",18,"Male","White"
40,60000,"West","Above_Bachelor",26,"Female","White"
40,59000,"South","Some_College",36,"Male","White"
40,36000,"West","High_School",59,"Female","Black"
40,81000,"Midwest","Above_Bachelor",30,"Female","White"
32,22000,"Northeast","High_School",22,"Female","White"
40,95000,"Midwest","Bachelor",64,"Female","White"
40,75000,"Northeast","High_School",65,"Male","White"
60,140000,"Northeast","Above_Bachelor",33,"Male","White"
40,46000,"South","High_School",50,"Male","Black"
40,21200,"Midwest","High_School",57,"Female","Other"
45,175000,"Northeast","Above_Bachelor",33,"Female","White"
20,12000,"West","High_School",25,"Male","White"
17,9000,"West","Some_College",19,"Male","White"
60,48600,"Midwest","High_School",61,"Male","White"
40,86000,"Northeast","High_School",44,"Male","White"
1,440,"South","Below_High_School",35,"Male","Other"
20,6000,"Northeast","High_School",18,"Male","Asian"
50,40000,"Midwest","High_School",65,"Male","White"
40,80000,"West","Bachelor",39,"Male","White"
40,39500,"Midwest","High_School",23,"Male","White"
45,45000,"Northeast","High_School",61,"Male","White"
40,35000,"Northeast","Some_College",53,"Female","White"
40,145000,"Northeast","Below_High_School",55,"Male","White"
40,6200,"South","Below_High_School",28,"Male","Other"
50,130000,"West","Bachelor",36,"Male","White"
40,11900,"South","Bachelor",50,"Female","Black"
60,111000,"Northeast","High_School",53,"Male","White"
40,330000,"Northeast","Above_Bachelor",54,"Male","White"
40,65000,"Midwest","Bachelor",43,"Female","Asian"
40,80000,"Midwest","Bachelor",50,"Female","White"
40,111000,"South","Bachelor",48,"Male","White"
40,100000,"West","Some_College",61,"Male","White"
40,75000,"Northeast","Bachelor",44,"Female","White"
36,80000,"West","Above_Bachelor",45,"Female","White"
40,34000,"South","High_School",31,"Male","Other"
40,43000,"West","Some_College",50,"Male","Asian"
32,67000,"Midwest","Bachelor",56,"Female","White"
40,40000,"Northeast","High_School",29,"Male","White"
30,15000,"South","Below_High_School",63,"Female","Other"
35,30000,"West","Some_College",29,"Female","White"
25,18000,"Northeast","Below_High_School",28,"Male","Black"
