UHRSWORK,INCWAGE,region,education_level,age,gender,race_group
33,33651,South,High_School,53,Male,Asian
50,64714,Midwest,Bachelor,30,Male,Other
42,61258,West,Bachelor,42,Male,White
35,17247,South,Below_High_School,33,Male,Asian
46,70295,South,Above_Bachelor,21,Female,White
22,17177,Midwest,Below_High_School,45,Female,Black
46,82605,West,Above_Bachelor,43,Female,Black
36,42906,South,High_School,29,Male,Other
35,24416,South,High_School,18,Male,White
39,15058,Northeast,Below_High_School,28,Female,Other
32,45485,Northeast,High_School,54,Male,White
28,43761,Northeast,High_School,25,Female,White
38,36324,West,High_School,52,Male,White
29,13718,South,Below_High_School,46,Female,Other
18,16582,West,Below_High_School,30,Female,Other
39,70515,Northeast,Bachelor,49,Male,Other
33,39334,Midwest,High_School,59,Male,White
30,17753,South,Below_High_School,32,Male,Asian
31,42625,Northeast,High_School,42,Female,Asian
28,20504,West,Below_High_School,46,Female,Black
46,45839,South,Some_College,64,Female,Asian
39,61610,Northeast,Some_College,45,Female,White
35,38865,Northeast,High_School,27,Female,Asian
31,36324,South,High_School,40,Male,Black
31,25442,Midwest,High_School,52,Male,Other
40,57177,Midwest,Bachelor,47,Female,Other
35,33050,West,High_School,28,Female,White
36,21122,West,Below_High_School,38,Female,Black
29,54300,Northeast,Some_College,26,Male,White
44,63249,Northeast,Bachelor,45,Male,Other
37,66660,Midwest,Bachelor,48,Male,White
41,33718,Northeast,High_School,48,Female,Black
40,39819,Midwest,High_School,28,Male,Black
37,15496,South,Below_High_School,29,Female,Other
30,31761,South,Below_High_School,43,Female,White
32,37933,Midwest,High_School,41,Male,White
39,44893,Northeast,Some_College,19,Male,White
56,52532,Midwest,Bachelor,24,Female,White
32,29899,West,High_School,35,Female,Asian
30,15373,South,Below_High_School,26,Male,White
21,39349,West,High_School,21,Female,Other
31,36382,West,High_School,31,Female,White
40,28987,South,High_School,63,Male,White
34,34437,West,High_School,62,Female,White
28,33898,South,High_School,35,Female,Other
36,46035,Northeast,Some_College,37,Male,Asian
35,41150,Northeast,High_School,40,Male,Other
49,78988,Midwest,Above_Bachelor,27,Female,White
26,16312,West,Below_High_School,59,Male,Black
38,56209,South,Bachelor,39,Female,White
48,30328,Northeast,High_School,58,Male,White
47,80423,Midwest,Above_Bachelor,29,Male,Black
31,24538,West,Below_High_School,36,Female,Black
23,28165,Northeast,High_School,53,Female,Asian
44,49603,West,Some_College,35,Male,Other
39,40029,Midwest,High_School,41,Male,Other
38,35967,Midwest,High_School,38,Male,White
48,53126,South,Bachelor,61,Male,Black
29,16980,South,Below_High_School,23,Male,Other
34,22158,West,Below_High_School,51,Female,Other
43,41911,Midwest,High_School,52,Female,Black
43,39740,Northeast,High_School,53,Female,White
30,18868,Northeast,Below_High_School,33,Female,White
29,28534,West,Below_High_School,50,Female,White
33,32400,Northeast,High_School,44,Male,White
32,36583,Northeast,High_School,26,Female,Asian
49,57542,South,Bachelor,60,Male,Other
43,21225,Midwest,Below_High_School,29,Male,Black
29,35078,West,High_School,62,Female,White
41,44230,Northeast,Some_College,31,Female,Asian
26,28165,West,Below_High_School,30,Female,Black
42,46420,Northeast,Some_College,52,Female,White
33,33574,South,High_School,20,Male,Asian
36,33402,West,High_School,62,Female,Asian
30,40494,South,Some_College,38,Female,White
28,21232,Midwest,Below_High_School,18,Female,White
34,20049,South,Below_High_School,50,Female,Other
24,32497,South,High_School,59,Male,Asian
29,20769,West,Below_High_School,19,Male,White
28,36195,Northeast,High_School,26,Female,White
49,34012,Midwest,High_School,62,Female,Asian
37,47769,South,Bachelor,45,Female,Black
29,22376,Midwest,Below_High_School,50,Male,Asian
44,32316,South,Some_College,21,Male,White
34,30283,West,High_School,58,Male,White
35,20746,Midwest,Below_High_School,62,Male,White
31,20204,South,Below_High_School,55,Female,White
43,47980,Northeast,Some_College,20,Female,Other
32,18787,South,Below_High_School,18,Male,Black
43,37629,South,Some_College,29,Female,Black
33,32742,West,High_School,44,Female,White
21,20667,West,Below_High_School,29,Female,White
34,41048,Northeast,High_School,46,Female,Other
27,27319,Northeast,Below_High_School,52,Male,Black
41,45939,South,Bachelor,58,Female,Asian
35,34114,South,High_School,65,Female,Asian
27,31548,Midwest,High_School,54,Female,White
41,50088,West,Some_College,55,Female,White
47,35168,West,High_School,64,Male,Asian
30,22154,South,Below_High_School,35,Male,White
34,32977,South,High_School,31,Female,Black
48,63647,South,Bachelor,63,Male,White
34,46104,West,Some_College,31,Male,Other
39,75129,Northeast,Bachelor,55,Female,Other
29,17348,Northeast,Below_High_School,31,Female,Other
38,56980,Midwest,Bachelor,61,Male,White
29,22459,Midwest,Below_High_School,60,Female,Asian
31,40998,South,High_School,45,Male,Asian
38,45557,Northeast,Some_College,23,Male,Asian
34,38427,Midwest,Some_College,54,Female,Asian
38,38142,Midwest,High_School,44,Male,White
44,76300,Northeast,Above_Bachelor,25,Female,Black
33,39583,Midwest,High_School,50,Male,Asian
41,15191,Northeast,Below_High_School,37,Male,White
24,31241,South,High_School,41,Male,Other
43,63383,Northeast,Bachelor,33,Female,White
34,45075,Northeast,Some_College,39,Male,Other
38,55722,Northeast,Bachelor,46,Male,White
40,33656,Northeast,High_School,45,Female,Black
32,41646,Midwest,Some_College,56,Male,Other
41,33020,Northeast,High_School,34,Female,White
24,19905,South,Below_High_School,31,Male,Asian
41,59195,South,Bachelor,31,Male,White
37,45783,Midwest,Some_College,54,Male,Asian
32,34446,Midwest,High_School,41,Male,White
29,15526,South,Below_High_School,39,Female,Black
37,41908,Midwest,High_School,65,Female,Black
30,30270,South,High_School,48,Female,White
31,20578,Northeast,Below_High_School,22,Female,Other
34,61014,Northeast,Some_College,28,Male,Other
40,26998,South,Some_College,40,Female,Asian
38,44153,Midwest,Some_College,56,Female,White
38,34108,South,Some_College,61,Male,White
41,38500,Northeast,Some_College,57,Male,Asian
32,36062,West,Some_College,29,Male,Asian
34,26376,South,High_School,45,Female,White
41,49666,West,Some_College,58,Female,White
27,38284,Northeast,High_School,62,Female,Black
38,38314,West,High_School,59,Male,White
37,59824,Northeast,Some_College,43,Male,Black
33,42387,Midwest,High_School,25,Male,Asian
34,39775,Northeast,High_School,27,Female,Black
37,36330,Midwest,High_School,46,Male,White
34,35697,West,High_School,38,Female,Asian
42,29782,Northeast,High_School,36,Male,Other
38,30589,Midwest,High_School,19,Female,Asian
32,17896,West,Below_High_School,65,Male,Other
37,45835,Northeast,High_School,45,Male,Black
40,33609,South,Some_College,54,Female,Asian
35,49874,Northeast,Some_College,34,Male,Other
43,82575,Northeast,Above_Bachelor,24,Female,White
47,34407,West,Some_College,29,Female,Asian
39,60648,Northeast,Bachelor,33,Female,White
33,47574,West,Some_College,26,Male,White
28,27612,Northeast,High_School,29,Male,Other
40,52422,Northeast,Bachelor,46,Female,White
36,16541,Northeast,Below_High_School,27,Female,White
40,26971,South,High_School,56,Female,Asian
37,36826,Midwest,High_School,34,Female,White
37,38106,South,Some_College,42,Female,Asian
32,46327,Northeast,Some_College,57,Male,White
30,35683,Midwest,High_School,27,Female,Asian
35,31279,Midwest,High_School,63,Female,White
35,18046,West,Below_High_School,61,Female,White
38,35571,West,High_School,27,Male,Black
36,45245,West,Some_College,41,Male,White
44,72873,Northeast,Bachelor,59,Female,Other
28,15604,South,Below_High_School,49,Male,Asian
24,14429,West,Below_High_School,37,Male,Asian
44,79491,Midwest,Above_Bachelor,24,Female,White
42,32737,South,Some_College,30,Female,White
30,38734,Northeast,High_School,61,Female,Other
39,9697,South,Below_High_School,53,Male,Asian
31,35425,Midwest,High_School,27,Female,White
36,34665,West,Some_College,34,Male,White
30,26596,South,High_School,18,Male,Asian
34,49365,West,Some_College,55,Female,White
39,29971,West,High_School,54,Female,White
34,35138,Northeast,High_School,22,Male,White
29,25395,West,Below_High_School,50,Male,White
33,18303,Midwest,Below_High_School,18,Male,Other
24,10229,South,Below_High_School,54,Male,White
41,41496,South,Some_College,23,Female,White
24,32473,West,High_School,37,Male,White
34,15946,Northeast,Below_High_School,52,Male,Asian
45,53574,Midwest,Bachelor,22,Male,White
45,48754,Northeast,Some_College,25,Female,Asian
33,51275,Northeast,Some_College,34,Female,Black
33,32168,Midwest,High_School,45,Female,Black
27,26094,Northeast,Below_High_School,26,Male,White
40,56768,Midwest,Bachelor,57,Male,Asian
42,62643,Northeast,Bachelor,21,Female,Asian
35,12148,South,Below_High_School,52,Female,Other
42,29869,South,High_School,32,Female,Black
48,59368,South,Bachelor,59,Male,White
43,44529,Midwest,Some_College,51,Male,Asian
43,28141,Northeast,High_School,46,Male,Black
46,34019,Northeast,High_School,38,Female,Asian
27,20720,South,Below_High_School,35,Male,Asian
31,39490,West,High_School,50,Male,Other
48,25509,West,High_School,22,Female,White
36,42880,Midwest,Some_College,26,Female,White
37,38449,West,High_School,23,Female,Black
39,48442,Midwest,Some_College,21,Male,White
37,40901,South,High_School,39,Male,White
39,34906,West,High_School,61,Female,Asian
47,54635,Midwest,Bachelor,50,Male,White
35,65242,Northeast,Bachelor,26,Male,Black
47,90224,Northeast,Above_Bachelor,54,Male,Other
36,45876,West,Some_College,24,Male,Asian
43,44053,South,Some_College,56,Female,Black
29,37399,Midwest,High_School,37,Male,Other
37,16396,West,Below_High_School,56,Male,White
29,44431,Northeast,Some_College,30,Male,Asian
45,77124,West,Above_Bachelor,49,Female,Asian
32,32830,Midwest,High_School,24,Male,Other
29,19817,South,Below_High_School,38,Male,Asian
35,58450,Northeast,Some_College,36,Male,White
32,35745,West,High_School,50,Female,Black
40,61331,Northeast,Bachelor,56,Male,White
47,64733,West,Bachelor,56,Female,Asian
37,29950,South,High_School,60,Female,Other
31,21495,Northeast,Below_High_School,65,Male,Black
46,38894,South,Some_College,50,Female,White
34,45328,Midwest,Some_College,20,Female,Other
31,37041,Midwest,High_School,55,Male,Asian
31,21903,West,Below_High_School,26,Male,Black
31,36066,South,Some_College,36,Male,Black
33,33660,Midwest,High_School,38,Female,Asian
32,13876,Midwest,Below_High_School,26,Female,Asian
30,36953,West,High_School,65,Female,Black
31,18333,Northeast,Below_High_School,24,Male,White
34,23559,Northeast,Below_High_School,23,Female,Black
33,39379,Midwest,High_School,28,Male,Other
42,44391,Northeast,Some_College,50,Female,White
37,39877,Northeast,High_School,29,Female,Asian
35,56236,Northeast,Bachelor,54,Female,Other
33,24405,West,High_School,65,Male,Black
51,59108,West,Bachelor,53,Male,White
39,32163,West,High_School,59,Female,White
34,46693,South,Some_College,35,Male,White
39,48910,South,Some_College,63,Male,White
25,17986,South,Below_High_School,19,Female,White
36,8427,South,Below_High_School,46,Female,Asian
37,41281,Northeast,Some_College,43,Male,White
42,34231,South,High_School,45,Female,Black
28,26137,Midwest,Below_High_School,60,Male,Other
30,20468,Midwest,Below_High_School,26,Male,Other
44,39604,Midwest,High_School,52,Male,White
38,32998,South,High_School,47,Female,White
30,18169,West,Below_High_School,34,Male,White
29,16083,South,Below_High_School,27,Female,White
40,44501,West,Some_College,62,Female,Black
41,45122,West,Some_College,50,Female,Other
36,42697,Midwest,High_School,48,Male,White
33,37163,West,High_School,43,Female,White
27,23543,West,Below_High_School,55,Female,Asian
31,21234,South,High_School,20,Female,Other
33,40169,West,High_School,23,Male,Asian
37,27451,West,High_School,39,Female,Black
28,23215,Northeast,Below_High_School,21,Male,Other
33,34388,South,High_School,33,Female,Black
61,82419,Midwest,Above_Bachelor,27,Female,Asian
36,49056,Northeast,Some_College,21,Female,White
38,46844,Midwest,Some_College,21,Male,White
36,56159,Northeast,Some_College,18,Female,Other
34,31202,West,High_School,21,Male,Black
35,57122,Northeast,Some_College,43,Male,White
53,47218,West,Bachelor,30,Female,Other
35,27334,South,High_School,27,Female,White
33,37854,Midwest,High_School,65,Male,Other
33,20613,Midwest,Below_High_School,43,Male,Black
43,52473,Midwest,Bachelor,24,Female,White
39,43404,West,Some_College,62,Female,White
28,33916,Northeast,High_School,38,Male,Other
34,19264,Midwest,Below_High_School,31,Female,Other
33,37485,South,High_School,20,Female,Black
47,34116,South,Some_College,39,Female,White
33,31415,Midwest,High_School,26,Female,White
37,39726,South,Some_College,41,Male,White
42,42491,Northeast,Some_College,55,Female,Black
48,30021,West,High_School,55,Female,Asian
32,32354,South,High_School,57,Male,Black
39,36973,Midwest,Some_College,31,Female,White
29,56770,Midwest,Bachelor,58,Male,Other
27,38714,Northeast,High_School,28,Male,White
34,35585,South,High_School,22,Male,White
40,46907,Northeast,Some_College,39,Male,White
34,40830,Midwest,High_School,36,Female,White
25,40661,South,High_School,20,Male,White
43,54283,Midwest,Bachelor,59,Male,Other
31,48848,Northeast,High_School,47,Female,White
35,40051,West,Some_College,27,Female,White
34,24385,Northeast,Below_High_School,50,Female,Other
23,45056,Midwest,High_School,41,Female,Other
43,36652,Northeast,Some_College,55,Female,White
36,21370,West,Below_High_School,51,Female,Black
34,32406,Midwest,High_School,32,Female,White
30,42284,South,Some_College,26,Female,Asian
32,41046,West,High_School,47,Male,Asian
35,24070,West,Below_High_School,58,Male,White
40,33918,South,High_School,50,Male,Asian
27,14893,West,Below_High_School,59,Female,Other
23,33845,West,High_School,21,Male,White
41,33399,South,High_School,45,Female,White
30,40225,West,Some_College,58,Female,Asian
30,36065,South,High_School,20,Male,Asian
31,37740,Midwest,High_School,52,Male,White
43,66449,Midwest,Bachelor,36,Male,Black
32,38709,Northeast,High_School,31,Female,Other
27,15461,Northeast,Below_High_School,54,Male,Black
43,48351,South,Bachelor,49,Female,Other
35,39724,West,High_School,50,Female,White
33,27508,South,High_School,36,Male,White
31,37717,Northeast,High_School,44,Male,White
42,34754,Northeast,High_School,46,Male,Other
39,29281,Midwest,High_School,57,Female,Asian
26,24543,Midwest,Below_High_School,57,Male,Other
38,34575,Northeast,High_School,33,Female,White
42,42544,West,High_School,33,Female,Black
34,35131,Northeast,High_School,44,Female,Black
27,26668,South,High_School,61,Female,Asian
43,29349,West,High_School,60,Male,Other
24,40648,West,Some_College,49,Female,White
36,20357,West,Below_High_School,54,Female,White
44,77372,Midwest,Above_Bachelor,56,Male,White
40,38512,West,Some_College,56,Male,Black
36,16362,Midwest,Below_High_School,65,Male,Black
38,63085,West,Bachelor,23,Male,Black
37,48902,Northeast,Some_College,40,Male,White
39,41031,Northeast,High_School,59,Male,Black
29,25893,Midwest,Below_High_School,22,Female,Other
28,27652,Northeast,High_School,65,Male,White
29,26845,Northeast,Below_High_School,35,Female,White
32,32489,Midwest,High_School,20,Male,Asian
33,18392,Midwest,Below_High_School,53,Female,White
34,16503,South,Below_High_School,59,Male,White
31,28267,West,Below_High_School,28,Male,Other
31,27150,South,High_School,27,Female,White
37,8332,South,Below_High_School,42,Female,Black
33,48792,Midwest,Some_College,62,Female,Asian
26,32307,South,High_School,48,Female,Asian
36,26956,Midwest,Below_High_School,35,Female,Other
32,15430,West,Below_High_School,28,Female,Asian
45,26976,South,Some_College,18,Male,White
25,29866,Northeast,High_School,33,Female,Other
34,52172,Northeast,High_School,27,Female,White
25,32485,West,High_School,20,Female,Black
35,19021,Northeast,Below_High_School,42,Male,White
37,36493,West,High_School,21,Female,Other
32,20415,Midwest,Below_High_School,58,Female,Black
39,45076,Northeast,Some_College,34,Female,Other
25,25057,South,High_School,18,Male,Asian
50,72075,South,Above_Bachelor,55,Female,Black
33,33656,West,High_School,36,Female,White
48,56199,West,Bachelor,49,Female,White
40,68917,Midwest,Bachelor,45,Male,Asian
34,10374,South,Below_High_School,65,Female,Black
33,14202,South,Below_High_School,46,Male,White
36,43884,Northeast,High_School,52,Female,Asian
33,15980,Northeast,Below_High_School,33,Male,White
33,22919,South,Below_High_School,23,Female,White
34,47849,South,Bachelor,36,Female,White
36,34635,South,Some_College,38,Male,Black
34,29857,West,High_School,22,Female,Other
26,28277,Northeast,Below_High_School,18,Female,Black
29,44446,West,Some_College,41,Female,White
43,45564,West,Some_College,39,Female,Black
27,37296,Northeast,High_School,43,Male,Black
41,45086,South,Some_College,19,Male,Black
34,19605,Midwest,Below_High_School,29,Male,Asian
36,43893,Northeast,High_School,40,Female,White
41,62609,Northeast,Bachelor,64,Male,White
28,14616,Northeast,Below_High_School,23,Male,Black
32,31839,Midwest,High_School,52,Male,Black
34,34624,Midwest,High_School,52,Male,Other
36,43076,South,Some_College,50,Female,Asian
36,38592,South,Some_College,25,Male,Black
31,20267,Midwest,Below_High_School,18,Male,Other
41,35647,West,High_School,53,Female,Black
37,31484,West,High_School,21,Female,White
37,38977,West,Some_College,63,Female,Black
45,79229,West,Above_Bachelor,48,Male,Black
26,38904,West,High_School,45,Female,Black
33,35639,Northeast,High_School,42,Male,Black
39,43207,West,Some_College,43,Female,White
41,61207,West,Bachelor,36,Female,White
44,17122,West,Below_High_School,24,Female,Asian
24,22386,Midwest,Below_High_School,27,Male,White
41,49543,West,Bachelor,18,Female,Black
36,33396,West,Some_College,38,Female,White
32,35074,South,High_School,20,Female,White
33,50626,West,Some_College,36,Male,Other
32,19146,South,Below_High_School,44,Male,Black
28,24683,Midwest,High_School,20,Female,Other
50,67855,South,Above_Bachelor,53,Male,Other
32,28155,South,High_School,47,Male,White
36,28513,Northeast,High_School,58,Female,White
49,52034,South,Bachelor,29,Male,White
31,33810,Northeast,High_School,59,Male,White
26,11887,West,Below_High_School,47,Female,White
40,36596,Northeast,High_School,20,Female,White
42,21659,Midwest,High_School,59,Female,Asian
38,48712,West,Some_College,63,Male,Asian
46,75089,South,Above_Bachelor,41,Female,White
42,54662,West,Some_College,22,Male,Black
31,21378,Northeast,Below_High_School,21,Female,White
46,86113,Northeast,Above_Bachelor,22,Female,Asian
37,23114,Northeast,Below_High_School,32,Male,Asian
31,22884,West,Below_High_School,22,Male,White
37,33233,South,High_School,52,Female,Other
32,23473,South,Below_High_School,62,Female,Asian
42,50847,South,Bachelor,39,Female,White
38,48429,West,Some_College,29,Female,Other
35,26506,Midwest,High_School,44,Male,Black
37,80471,Midwest,Above_Bachelor,60,Male,White
25,15173,South,Below_High_School,61,Male,Other
33,32115,South,High_School,32,Male,White
34,39723,Midwest,High_School,29,Male,White
32,26616,Midwest,Below_High_School,31,Female,Other
43,38685,South,Some_College,49,Male,White
39,18671,South,Below_High_School,31,Male,White
38,57198,West,Bachelor,21,Female,Black
25,47125,Northeast,High_School,21,Female,White
43,55552,Midwest,Bachelor,47,Male,White
21,14692,South,Below_High_School,64,Male,Black
43,23791,South,High_School,52,Male,Black
46,71682,Midwest,Above_Bachelor,31,Female,Other
46,50777,Midwest,Some_College,31,Female,Other
39,30373,Midwest,High_School,29,Female,Asian
39,39117,Northeast,High_School,56,Male,Asian
27,15233,South,Below_High_School,29,Male,Asian
34,34014,West,High_School,51,Female,White
28,16094,West,Below_High_School,35,Male,Other
41,41758,South,Some_College,24,Female,White
38,18607,West,Below_High_School,22,Male,White
28,15030,South,Below_High_School,23,Male,Asian
27,20850,West,Below_High_School,61,Female,Asian
32,54375,West,Some_College,36,Male,White
27,26062,South,High_School,50,Female,White
31,53797,Midwest,Some_College,24,Male,White
30,49941,South,Some_College,59,Male,White
33,34228,Northeast,High_School,20,Female,White
40,31066,Northeast,High_School,60,Female,White
28,37952,Northeast,High_School,45,Female,White
49,57948,Midwest,Bachelor,64,Male,Black
41,73342,South,Above_Bachelor,49,Female,Other
44,31453,Midwest,High_School,26,Male,Black
34,33138,West,High_School,40,Male,White
42,44526,Northeast,High_School,61,Male,White
41,34109,Northeast,High_School,44,Male,White
43,31640,Midwest,High_School,44,Female,Other
27,43049,Northeast,High_School,21,Female,Asian
46,76696,South,Above_Bachelor,55,Male,Black
30,24989,Midwest,Below_High_School,55,Male,Other
35,26953,Midwest,High_School,59,Female,White
36,35471,South,High_School,24,Female,White
44,79232,West,Above_Bachelor,33,Male,Black
27,23309,West,Below_High_School,32,Male,Other
33,9834,Midwest,Below_High_School,57,Male,Other
27,10498,Northeast,Below_High_School,60,Female,Black
43,71619,South,Above_Bachelor,59,Female,White
39,24669,Midwest,High_School,24,Female,White
35,28768,Northeast,Below_High_School,38,Male,White
28,33568,South,High_School,55,Male,White
34,35671,Midwest,High_School,47,Male,White
46,54772,West,Bachelor,21,Male,White
26,18089,Midwest,Below_High_School,42,Male,White
45,56533,Northeast,Bachelor,24,Female,Black
24,22287,South,Below_High_School,49,Female,Other
35,36726,South,Some_College,26,Male,White
28,15451,Northeast,Below_High_School,36,Female,Other
26,16529,Midwest,Below_High_School,22,Female,Asian
49,61413,Midwest,Bachelor,31,Male,White
49,73906,South,Above_Bachelor,19,Male,White
26,20768,South,Below_High_School,22,Male,Other
40,40745,South,Some_College,61,Male,Other
29,22967,South,Below_High_School,29,Male,White
42,24922,South,High_School,44,Male,White
38,31636,Midwest,High_School,18,Male,White
34,46962,Northeast,Some_College,61,Female,White
29,15861,West,Below_High_School,18,Female,White
31,37689,Northeast,High_School,49,Female,White
37,39239,Northeast,Some_College,28,Female,Other
26,26998,Midwest,Below_High_School,39,Female,White
31,52226,Northeast,High_School,28,Male,White
40,21219,South,High_School,19,Female,Black
22,27276,West,Below_High_School,37,Male,Black
51,72705,Northeast,Bachelor,21,Male,Other
32,44645,Northeast,High_School,18,Female,Asian
41,36638,West,High_School,50,Male,Asian
42,38871,Northeast,High_School,39,Male,White
33,23230,West,Below_High_School,25,Female,Black
35,22118,Northeast,Below_High_School,24,Male,Other
42,34170,West,High_School,46,Male,Black
37,61984,Midwest,Bachelor,52,Female,Black
35,31727,Midwest,High_School,56,Male,Other
38,30455,West,High_School,29,Male,White
24,16425,Northeast,Below_High_School,26,Male,White
38,30861,West,High_School,29,Male,Black
35,44679,Northeast,Some_College,27,Male,White
39,44263,Northeast,High_School,38,Male,Other
37,21377,South,High_School,18,Female,Asian
41,54450,West,Some_College,58,Female,Other
45,51065,South,Bachelor,53,Male,Other
43,42043,West,Some_College,18,Male,White
35,35442,Midwest,High_School,53,Male,Black
40,31620,South,High_School,36,Female,Other
34,26222,Midwest,Below_High_School,61,Male,Black
43,31372,South,High_School,39,Female,Black
39,36030,Northeast,High_School,21,Male,White
27,12745,South,Below_High_School,42,Male,Asian
31,14891,Northeast,Below_High_School,19,Female,White
45,31207,West,High_School,39,Female,Asian
26,26680,Midwest,Below_High_School,50,Female,Black
39,30921,West,High_School,61,Male,Other
42,45533,West,Some_College,65,Female,Asian
32,33186,South,High_School,45,Male,Black
41,65373,West,Above_Bachelor,32,Female,Black
39,35355,West,High_School,56,Female,White
34,41376,Northeast,Some_College,26,Male,White
39,36149,West,Some_College,24,Female,White
32,40110,South,Some_College,26,Male,White
28,13304,West,Below_High_School,19,Female,White
32,44477,Northeast,High_School,44,Male,White
39,47016,Northeast,Some_College,19,Male,Black
32,38576,West,High_School,55,Female,White
27,25525,West,Below_High_School,20,Male,White
42,17825,West,Below_High_School,43,Male,Other
48,61896,South,Above_Bachelor,57,Female,Asian
28,24162,Midwest,Below_High_School,35,Male,White
52,53450,South,Bachelor,47,Female,Black
39,24449,West,High_School,30,Male,Asian
41,54460,Northeast,Some_College,43,Male,White
38,37321,West,Some_College,60,Female,White
25,23359,Northeast,Below_High_School,40,Male,White
17,17126,West,Below_High_School,49,Female,Black
30,31793,West,High_School,46,Male,White
35,43261,Midwest,Some_College,18,Female,Asian
34,17217,Midwest,Below_High_School,45,Female,Asian
38,53767,Northeast,Some_College,19,Female,Asian
39,37419,South,Some_College,31,Male,White
42,41873,Northeast,High_School,27,Male,Black
39,32437,Midwest,High_School,64,Female,White
47,34104,South,Some_College,23,Female,Other
32,11521,South,Below_High_School,49,Male,Other
39,28409,South,High_School,28,Male,Other
42,49269,Midwest,Bachelor,60,Female,White
36,26822,Northeast,High_School,33,Female,Other
41,26210,Midwest,High_School,41,Female,Black
39,40348,Northeast,High_School,42,Female,Asian
35,33990,South,High_School,64,Female,Other
33,44370,Midwest,Some_College,26,Female,White
35,33755,West,High_School,35,Female,Other
33,27920,West,Below_High_School,34,Male,White
46,58533,Midwest,Bachelor,53,Male,White
43,68166,West,Above_Bachelor,60,Female,White
40,7151,West,Below_High_School,29,Female,White
33,22847,Northeast,Below_High_School,23,Male,White
38,39794,Northeast,High_School,34,Male,Asian
31,29462,West,Below_High_School,59,Male,White
33,34560,Northeast,High_School,42,Female,Asian
27,32574,South,High_School,34,Female,White
24,20733,Northeast,Below_High_School,26,Male,Other
37,8403,South,Below_High_School,43,Female,White
35,29301,South,High_School,46,Male,Asian
34,26718,Northeast,Below_High_School,18,Female,Asian
35,10276,South,Below_High_School,61,Female,Other
34,20028,South,High_School,50,Female,White
37,28466,Northeast,High_School,23,Female,White
35,40863,South,Some_College,54,Male,Black
39,84626,Northeast,Above_Bachelor,56,Female,Other
33,40086,Midwest,High_School,24,Male,White
32,29623,Northeast,Below_High_School,26,Male,White
25,13510,Northeast,Below_High_School,64,Female,White
46,55917,West,Bachelor,65,Female,Other
25,16468,South,Below_High_School,18,Male,White
33,36067,West,High_School,28,Male,Asian
35,32448,West,High_School,62,Female,Other
30,53190,Northeast,Some_College,23,Female,Black
27,28770,South,Below_High_School,57,Male,White
23,26457,West,Below_High_School,46,Male,White
33,43508,West,High_School,29,Male,Other
23,16281,Northeast,Below_High_School,46,Female,White
39,37680,Northeast,High_School,18,Male,White
32,32409,Midwest,High_School,34,Female,White
45,39920,West,Some_College,65,Female,Asian
32,39406,Northeast,High_School,43,Male,White
39,40854,South,Some_College,39,Female,Other
37,28397,West,High_School,29,Male,Asian
29,20185,Northeast,Below_High_School,64,Female,White
39,38949,South,Some_College,63,Female,White
49,64359,Midwest,Bachelor,31,Female,Asian
52,83985,Northeast,Above_Bachelor,28,Female,Asian
44,36001,Midwest,High_School,32,Male,Other
39,32183,Northeast,High_School,31,Male,Black
45,93232,Northeast,Above_Bachelor,44,Male,Black
43,50624,Northeast,Some_College,65,Male,Other
40,64299,Midwest,Bachelor,39,Female,White
26,15746,West,Below_High_School,60,Female,White
44,49338,South,Bachelor,21,Female,White
40,37546,Midwest,High_School,54,Male,White
39,50219,Northeast,Some_College,38,Male,Black
35,26392,South,High_School,30,Male,Asian
24,25179,Midwest,Below_High_School,26,Female,Black
36,35974,West,High_School,47,Female,Other
40,83828,West,Above_Bachelor,18,Male,Other
38,43974,West,Some_College,27,Male,Asian
39,39457,West,High_School,44,Male,Black
41,46963,Midwest,Some_College,27,Female,Asian
26,23934,Midwest,Below_High_School,22,Female,Black
39,28447,West,High_School,42,Female,Asian
27,40775,Northeast,High_School,63,Female,Other
33,43709,South,High_School,62,Female,White
29,33953,West,High_School,47,Male,Other
36,62065,South,Bachelor,65,Male,White
29,35023,South,High_School,42,Male,Other
27,15378,West,Below_High_School,55,Female,White
41,40865,West,Some_College,31,Male,Other
33,20770,Northeast,Below_High_School,34,Female,White
33,32973,South,High_School,55,Female,Asian
47,51292,Midwest,Bachelor,21,Female,White
34,17492,West,Below_High_School,20,Male,White
36,35024,Northeast,High_School,43,Male,White
45,57086,West,Bachelor,47,Male,Other
31,56767,Midwest,Bachelor,48,Male,Black
39,33877,West,High_School,28,Female,Other
44,47878,Northeast,Some_College,48,Male,Other
38,28161,Midwest,High_School,31,Female,White
34,27402,South,High_School,54,Female,White
28,35903,Midwest,High_School,42,Male,White
29,16296,Northeast,Below_High_School,54,Female,White
43,56460,West,Bachelor,47,Male,White
39,61836,Northeast,Bachelor,63,Female,Other
32,17452,South,Below_High_School,26,Male,White
31,29877,West,High_School,25,Male,Black
32,39813,Northeast,High_School,19,Female,Asian
42,75012,South,Above_Bachelor,40,Male,Other
41,27903,South,High_School,32,Male,Other
39,24841,West,High_School,56,Female,White
33,46412,Northeast,High_School,33,Male,White
39,52376,Midwest,Some_College,47,Male,Asian
29,14147,Midwest,Below_High_School,33,Male,Black
28,26610,Midwest,High_School,64,Female,Asian
32,21287,South,Below_High_School,35,Female,Other
32,87238,West,Above_Bachelor,65,Male,Black
